Datetime,Data0,cash
2010-11-04 00:00:00+00:00,4323942.0,9816692.56650996
2010-11-05 00:00:00+00:00,4389210.0,9272792.566509947
2010-11-08 00:00:00+00:00,4391226.0,9255992.566509943
2010-11-09 00:00:00+00:00,4349268.0,9605642.566509949
2010-11-10 00:00:00+00:00,0.0,14071308.47037996
2010-11-11 00:00:00+00:00,4197585.6,9886381.98123996
2010-11-12 00:00:00+00:00,3926224.8,12147721.981239973
2010-11-15 00:00:00+00:00,3938464.8,12045721.981239958
2010-11-16 00:00:00+00:00,3772123.2,13431901.981239947
2010-11-17 00:00:00+00:00,3707251.2,13972501.981239945
2010-11-18 00:00:00+00:00,3747643.2,13635901.981239937
2010-11-19 00:00:00+00:00,0.0,17313352.80513994
2010-11-22 00:00:00+00:00,5068188.0,11788232.039139947
2010-11-23 00:00:00+00:00,4960713.6,10892612.039139945
2010-11-24 00:00:00+00:00,0.0,17097515.71461995
2010-11-25 00:00:00+00:00,5129460.0,12197371.69737996
2010-11-26 00:00:00+00:00,0.0,16481783.232909964
2010-11-29 00:00:00+00:00,4882838.399999999,11548061.461029973
2010-11-30 00:00:00+00:00,0.0,17161389.62322997
2010-12-01 00:00:00+00:00,5107809.600000001,12145658.594139975
2010-12-02 00:00:00+00:00,5143849.199999999,11845328.59413998
2010-12-03 00:00:00+00:00,0.0,16844243.25750998
2010-12-06 00:00:00+00:00,0.0,17062001.275209982
2010-12-07 00:00:00+00:00,0.0,17305189.36218999
2010-12-08 00:00:00+00:00,5021488.8,11684578.626789985
2010-12-09 00:00:00+00:00,4990024.8,11422378.626789978
2010-12-10 00:00:00+00:00,5040532.8,11843278.62678997
2010-12-13 00:00:00+00:00,5205801.6,13220518.626789967
2010-12-14 00:00:00+00:00,5209279.2,13249498.626789961
2010-12-15 00:00:00+00:00,5151816.0,12770638.626789952
2010-12-16 00:00:00+00:00,0.0,17595847.90158996
2010-12-17 00:00:00+00:00,0.0,17561388.938379955
2010-12-20 00:00:00+00:00,5145372.0,11161120.192659957
2010-12-21 00:00:00+00:00,5296467.600000001,12420250.192659963
2010-12-22 00:00:00+00:00,0.0,17651756.131899968
2010-12-23 00:00:00+00:00,0.0,16891184.30469998
2010-12-24 00:00:00+00:00,5015858.399999999,12044376.08823998
2010-12-27 00:00:00+00:00,4893811.2,13061436.088239979
2010-12-28 00:00:00+00:00,4824093.6,13642416.088239977
2010-12-29 00:00:00+00:00,4851417.6,13414716.08823999
2010-12-30 00:00:00+00:00,0.0,18427386.37773998
2010-12-31 00:00:00+00:00,0.0,19262000.40214
2011-01-04 00:00:00+00:00,5771127.6,13829906.45422001
2011-01-05 00:00:00+00:00,5761778.4,13751996.454219999
2011-01-06 00:00:00+00:00,5736783.6,13543706.454220004
2011-01-07 00:00:00+00:00,0.0,18470083.19418999
2011-01-10 00:00:00+00:00,5431622.399999999,12046938.593410004
2011-01-11 00:00:00+00:00,5463018.0,12308568.59341
2011-01-12 00:00:00+00:00,5486702.399999999,12505938.593410013
2011-01-13 00:00:00+00:00,0.0,18143285.18569002
2011-01-14 00:00:00+00:00,0.0,18752560.767190028
2011-01-17 00:00:00+00:00,5373118.8,14948273.487880016
2011-01-18 00:00:00+00:00,5377125.6,14914883.48788002
2011-01-19 00:00:00+00:00,5504770.8,13851173.48788003
2011-01-20 00:00:00+00:00,0.0,21083076.358030032
2011-01-21 00:00:00+00:00,0.0,20514931.791760027
2011-01-24 00:00:00+00:00,6032664.0,13813801.82776003
2011-01-25 00:00:00+00:00,6011928.0,13641001.827760031
2011-01-26 00:00:00+00:00,6067224.0,14101801.82776003
2011-01-27 00:00:00+00:00,6154920.0,14832601.827760028
2011-01-28 00:00:00+00:00,6186240.0,15093601.827760028
2011-01-31 00:00:00+00:00,6255144.0,15667801.82776003
2011-02-01 00:00:00+00:00,6266592.0,15763201.827760024
2011-02-09 00:00:00+00:00,6171120.0,14967601.827760028
2011-02-10 00:00:00+00:00,6305688.0,16089001.827760031
2011-02-11 00:00:00+00:00,6331175.999999999,16301401.827760026
2011-02-14 00:00:00+00:00,0.0,24238920.68776004
2011-02-15 00:00:00+00:00,7193102.399999999,16671875.159080053
2011-02-16 00:00:00+00:00,7261056.0,17238155.159080055
2011-02-17 00:00:00+00:00,7237533.6,17042135.15908005
2011-02-18 00:00:00+00:00,0.0,23994006.99796006
