datetime,drawdown,maxdrawdown,timereturn,value,cash,pnlplus,pnlminus
2015-09-24 13:55:00,2.67,5.24,-0.00,11174088.35,8534352.35,nan,nan
2015-09-24 14:00:00,2.74,5.24,-0.00,11166132.35,8530374.35,nan,nan
2015-09-24 14:05:00,2.76,5.24,-0.00,11164152.35,8529384.35,nan,nan
2015-09-24 14:10:00,2.53,5.24,-0.00,11190648.35,8542632.35,nan,nan
2015-09-24 14:15:00,2.66,5.24,-0.00,11175402.35,8535009.35,nan,nan
2015-09-24 14:20:00,2.80,5.24,-0.00,11159508.35,8527062.35,nan,nan
2015-09-24 14:25:00,2.90,5.24,-0.00,11148258.35,8521437.35,nan,nan
2015-09-24 14:30:00,2.90,5.24,-0.00,11147592.35,8521104.35,nan,nan
2015-09-24 14:35:00,2.79,5.24,-0.00,11160516.35,8527566.35,nan,nan
2015-09-24 14:40:00,2.91,5.24,-0.00,11147268.35,8520942.35,nan,nan
2015-09-24 14:45:00,2.74,5.24,-0.00,11166474.35,8530545.35,nan,nan
2015-09-24 14:50:00,2.77,5.24,-0.00,11162820.35,8528718.35,nan,nan
2015-09-24 14:55:00,2.77,5.24,-0.00,11163162.35,8528889.35,nan,nan
2015-09-24 15:00:00,2.66,5.24,-0.00,11176068.35,8535342.35,nan,nan
2015-09-24 15:05:00,2.77,5.24,-0.00,11163486.35,8529051.35,nan,nan
2015-09-24 15:10:00,2.72,5.24,-0.00,11168778.35,8531697.35,nan,nan
2015-09-24 15:15:00,2.60,5.24,-0.00,11182115.62,11182115.62,nan,-15541.72
2015-09-25 09:20:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 09:25:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 09:30:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 09:35:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 09:40:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 09:45:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 09:50:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 09:55:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:00:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:05:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:10:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:15:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:20:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:25:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:30:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:35:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:40:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:45:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:50:00,2.60,5.24,0.00,11182115.62,11182115.62,nan,nan
2015-09-25 10:55:00,2.60,5.24,-0.00,11182055.65,8572289.65,nan,nan
2015-09-25 11:00:00,2.60,5.24,-0.00,11182055.65,8576591.65,nan,nan
2015-09-25 11:05:00,2.60,5.24,-0.00,11182055.65,8599271.65,nan,nan
2015-09-25 11:10:00,2.60,5.24,-0.00,11182055.65,8594969.65,nan,nan
2015-09-25 11:15:00,2.60,5.24,-0.00,11182055.65,8607218.65,nan,nan
2015-09-25 11:20:00,2.60,5.24,-0.00,11182055.65,8609873.65,nan,nan
2015-09-25 11:25:00,2.60,5.24,-0.00,11182055.65,8610206.65,nan,nan
2015-09-25 11:30:00,2.60,5.24,-0.00,11182055.65,8611529.65,nan,nan
2015-09-25 13:05:00,2.60,5.24,-0.00,11182055.65,8601926.65,nan,nan
2015-09-25 13:10:00,2.60,5.24,-0.00,11182055.65,8603411.65,nan,nan
2015-09-25 13:15:00,2.60,5.24,-0.00,11182055.65,8601098.65,nan,nan
2015-09-25 13:20:00,2.60,5.24,-0.00,11182055.65,8612357.65,nan,nan
2015-09-25 13:25:00,2.60,5.24,-0.00,11182055.65,8604905.65,nan,nan
2015-09-25 13:30:00,2.60,5.24,-0.00,11182055.65,8595140.65,nan,nan
2015-09-25 13:35:00,2.60,5.24,-0.00,11182055.65,8601755.65,nan,nan
2015-09-25 13:40:00,2.60,5.24,-0.00,11182055.65,8599271.65,nan,nan
2015-09-25 13:45:00,2.60,5.24,-0.00,11182055.65,8596958.65,nan,nan
2015-09-25 13:50:00,2.60,5.24,-0.00,11182055.65,8601755.65,nan,nan
2015-09-25 13:55:00,2.60,5.24,-0.00,11182055.65,8584538.65,nan,nan
2015-09-25 14:00:00,2.60,5.24,-0.00,11182055.65,8592818.65,nan,nan
2015-09-25 14:05:00,2.60,5.24,-0.00,11182055.65,8601431.65,nan,nan
2015-09-25 14:10:00,2.60,5.24,-0.00,11182055.65,8593646.65,nan,nan
2015-09-25 14:15:00,2.60,5.24,-0.00,11182055.65,8591000.65,nan,nan
2015-09-25 14:20:00,2.60,5.24,-0.00,11182055.65,8596292.65,nan,nan
2015-09-25 14:25:00,2.60,5.24,-0.00,11182055.65,8595140.65,nan,nan
2015-09-25 14:30:00,2.60,5.24,-0.00,11182055.65,8610701.65,nan,nan
2015-09-25 14:35:00,2.60,5.24,-0.00,11182055.65,8609540.65,nan,nan
2015-09-25 14:40:00,2.60,5.24,-0.00,11182055.65,8606228.65,nan,nan
2015-09-25 14:45:00,2.60,5.24,-0.00,11182055.65,8603582.65,nan,nan
2015-09-25 14:50:00,2.60,5.24,-0.00,11182055.65,8612519.65,nan,nan
2015-09-25 14:55:00,2.60,5.24,-0.00,11182055.65,8596130.65,nan,nan
2015-09-25 15:00:00,2.60,5.24,-0.00,11182055.65,8599604.65,nan,nan
2015-09-25 15:05:00,2.60,5.24,-0.00,11182055.65,8604905.65,nan,nan
2015-09-25 15:10:00,2.60,5.24,-0.00,11182055.65,8603411.65,nan,nan
2015-09-25 15:15:00,2.36,5.24,0.00,11209804.02,11209804.02,27688.40,nan
2015-09-28 09:20:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 09:25:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 09:30:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 09:35:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 09:40:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 09:45:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 09:50:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 09:55:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:00:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:05:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:10:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:15:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:20:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:25:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:30:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:35:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:40:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:45:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:50:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 10:55:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 11:00:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 11:05:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 11:10:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 11:15:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 11:20:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 11:25:00,2.36,5.24,0.00,11209804.02,11209804.02,nan,nan
2015-09-28 11:30:00,2.43,5.24,-0.00,11201787.95,8594010.95,nan,nan
2015-09-28 13:05:00,2.51,5.24,-0.00,11193183.95,8589708.95,nan,nan
2015-09-28 13:10:00,2.54,5.24,-0.00,11189205.95,8587719.95,nan,nan
2015-09-28 13:15:00,2.70,5.24,-0.00,11171007.95,8578620.95,nan,nan
2015-09-28 13:20:00,2.65,5.24,-0.00,11177289.95,8581761.95,nan,nan
2015-09-28 13:25:00,2.71,5.24,-0.00,11169999.95,8578116.95,nan,nan
2015-09-28 13:30:00,2.74,5.24,-0.00,11166039.95,8576136.95,nan,nan
2015-09-28 13:35:00,2.55,5.24,-0.00,11188215.95,8587224.95,nan,nan
2015-09-28 13:40:00,2.65,5.24,-0.00,11176623.95,8581428.95,nan,nan
2015-09-28 13:45:00,2.62,5.24,-0.00,11179935.95,8583084.95,nan,nan
2015-09-28 13:50:00,2.82,5.24,-0.00,11157093.95,8571663.95,nan,nan
2015-09-28 13:55:00,2.80,5.24,-0.00,11160063.95,8573148.95,nan,nan
2015-09-28 14:00:00,2.65,5.24,-0.00,11176965.95,8581599.95,nan,nan
2015-09-28 14:05:00,2.65,5.24,-0.00,11176299.95,8581266.95,nan,nan
2015-09-28 14:10:00,2.60,5.24,-0.00,11182581.95,8584407.95,nan,nan
2015-09-28 14:15:00,2.66,5.24,-0.00,11175957.95,8581095.95,nan,nan
2015-09-28 14:20:00,2.47,5.24,-0.00,11197161.95,8591697.95,nan,nan
2015-09-28 14:25:00,2.42,5.24,-0.00,11203119.95,8594676.95,nan,nan
2015-09-28 14:30:00,2.49,5.24,-0.00,11195163.95,8590698.95,nan,nan
2015-09-28 14:35:00,2.47,5.24,-0.00,11197485.95,8591859.95,nan,nan
2015-09-28 14:40:00,2.54,5.24,-0.00,11189871.95,8588052.95,nan,nan
2015-09-28 14:45:00,2.40,5.24,-0.00,11205765.95,8595999.95,nan,nan
2015-09-28 14:50:00,2.41,5.24,-0.00,11204775.95,8595504.95,nan,nan
2015-09-28 14:55:00,2.49,5.24,-0.00,11194839.95,8590536.95,nan,nan
2015-09-28 15:00:00,2.46,5.24,-0.00,11198475.95,8592354.95,nan,nan
2015-09-28 15:05:00,2.53,5.24,-0.00,11190213.95,8588223.95,nan,nan
2015-09-28 15:10:00,2.47,5.24,-0.00,11197827.95,8592030.95,nan,nan
2015-09-28 15:15:00,2.42,5.24,-0.00,11202886.95,11202886.95,nan,-6917.07
2015-09-29 09:20:00,2.42,5.24,0.00,11202886.95,11202886.95,nan,nan
2015-09-29 09:25:00,2.42,5.24,0.00,11202886.95,11202886.95,nan,nan
2015-09-29 09:30:00,2.42,5.24,0.00,11202886.95,11202886.95,nan,nan
2015-09-29 09:35:00,2.42,5.24,0.00,11202886.95,11202886.95,nan,nan
2015-09-29 09:40:00,2.42,5.24,0.00,11202886.95,11202886.95,nan,nan
2015-09-29 09:45:00,2.42,5.24,0.00,11202886.95,11202886.95,nan,nan
2015-09-29 09:50:00,2.42,5.24,0.00,11202886.95,11202886.95,nan,nan
2015-09-29 09:55:00,2.42,5.24,-0.00,11202828.21,8642895.21,nan,nan
2015-09-29 10:00:00,2.42,5.24,-0.00,11202828.21,8632131.21,nan,nan
2015-09-29 10:05:00,2.42,5.24,-0.00,11202828.21,8629980.21,nan,nan
2015-09-29 10:10:00,2.42,5.24,-0.00,11202828.21,8630979.21,nan,nan
2015-09-29 10:15:00,2.42,5.24,-0.00,11202828.21,8638422.21,nan,nan
2015-09-29 10:20:00,2.42,5.24,-0.00,11202828.21,8628324.21,nan,nan
2015-09-29 10:25:00,2.42,5.24,-0.00,11202828.21,8634948.21,nan,nan
2015-09-29 10:30:00,2.42,5.24,-0.00,11202828.21,8631303.21,nan,nan
2015-09-29 10:35:00,2.42,5.24,-0.00,11202828.21,8636109.21,nan,nan
2015-09-29 10:40:00,2.42,5.24,-0.00,11202828.21,8643723.21,nan,nan
2015-09-29 10:45:00,2.42,5.24,-0.00,11202828.21,8644884.21,nan,nan
2015-09-29 10:50:00,2.42,5.24,-0.00,11202828.21,8640744.21,nan,nan
2015-09-29 10:55:00,2.42,5.24,-0.00,11202828.21,8639088.21,nan,nan
2015-09-29 11:00:00,2.42,5.24,-0.00,11202828.21,8657295.21,nan,nan
2015-09-29 11:05:00,2.42,5.24,-0.00,11202828.21,8659779.21,nan,nan
2015-09-29 11:10:00,2.42,5.24,-0.00,11202828.21,8660445.21,nan,nan
2015-09-29 11:15:00,2.42,5.24,-0.00,11202828.21,8658789.21,nan,nan
2015-09-29 11:20:00,2.42,5.24,-0.00,11202828.21,8663757.21,nan,nan
2015-09-29 11:25:00,2.42,5.24,-0.00,11202828.21,8657799.21,nan,nan
2015-09-29 11:30:00,2.42,5.24,-0.00,11202828.21,8652336.21,nan,nan
2015-09-29 13:05:00,2.42,5.24,-0.00,11202828.21,8658951.21,nan,nan
2015-09-29 13:10:00,2.42,5.24,-0.00,11202828.21,8660607.21,nan,nan
2015-09-29 13:15:00,2.42,5.24,-0.00,11202828.21,8651832.21,nan,nan
2015-09-29 13:20:00,2.42,5.24,-0.00,11202828.21,8650014.21,nan,nan
2015-09-29 13:25:00,2.42,5.24,-0.00,11202828.21,8653659.21,nan,nan
2015-09-29 13:30:00,2.42,5.24,-0.00,11202828.21,8657295.21,nan,nan
2015-09-29 13:35:00,2.42,5.24,-0.00,11202828.21,8655810.21,nan,nan
2015-09-29 13:40:00,2.42,5.24,-0.00,11202828.21,8665080.21,nan,nan
2015-09-29 13:45:00,2.42,5.24,-0.00,11202828.21,8662596.21,nan,nan
2015-09-29 13:50:00,2.42,5.24,-0.00,11202828.21,8662101.21,nan,nan
2015-09-29 13:55:00,2.42,5.24,-0.00,11202828.21,8666241.21,nan,nan
2015-09-29 14:00:00,2.42,5.24,-0.00,11202828.21,8669220.21,nan,nan
2015-09-29 14:05:00,2.42,5.24,-0.00,11202828.21,8670210.21,nan,nan
2015-09-29 14:10:00,2.42,5.24,-0.00,11202828.21,8673855.21,nan,nan
2015-09-29 14:15:00,2.42,5.24,-0.00,11202828.21,8656143.21,nan,nan
2015-09-29 14:20:00,2.42,5.24,-0.00,11202828.21,8656305.21,nan,nan
2015-09-29 14:25:00,2.42,5.24,-0.00,11202828.21,8649024.21,nan,nan
2015-09-29 14:30:00,2.42,5.24,-0.00,11202828.21,8653164.21,nan,nan
2015-09-29 14:35:00,2.42,5.24,-0.00,11202828.21,8657133.21,nan,nan
2015-09-29 14:40:00,2.42,5.24,-0.00,11202828.21,8653326.21,nan,nan
2015-09-29 14:45:00,2.42,5.24,-0.00,11202828.21,8659455.21,nan,nan
2015-09-29 14:50:00,2.42,5.24,-0.00,11202828.21,8653164.21,nan,nan
2015-09-29 14:55:00,2.42,5.24,-0.00,11202828.21,8655648.21,nan,nan
2015-09-29 15:00:00,2.42,5.24,-0.00,11202828.21,8653659.21,nan,nan
2015-09-29 15:05:00,2.42,5.24,-0.00,11202828.21,8653821.21,nan,nan
2015-09-29 15:10:00,2.42,5.24,-0.00,11202828.21,8651337.21,nan,nan
2015-09-29 15:15:00,2.41,5.24,0.00,11204270.01,11204270.01,1383.06,nan
2015-09-30 09:20:00,2.41,5.24,0.00,11204270.01,11204270.01,nan,nan
2015-09-30 09:25:00,2.41,5.24,0.00,11204270.01,11204270.01,nan,nan
2015-09-30 09:30:00,2.41,5.24,0.00,11204270.01,11204270.01,nan,nan
2015-09-30 09:35:00,2.53,5.24,-0.00,11190638.47,8609015.47,nan,nan
2015-09-30 09:40:00,2.64,5.24,-0.00,11178056.47,8602724.47,nan,nan
2015-09-30 09:45:00,2.63,5.24,-0.00,11179046.47,8603219.47,nan,nan
2015-09-30 09:50:00,2.47,5.24,-0.00,11197262.47,8612327.47,nan,nan
2015-09-30 09:55:00,2.58,5.24,-0.00,11185004.47,8606198.47,nan,nan
2015-09-30 10:00:00,2.62,5.24,-0.00,11179712.47,8603552.47,nan,nan
2015-09-30 10:05:00,2.64,5.24,-0.00,11177390.47,8602391.47,nan,nan
2015-09-30 10:10:00,2.68,5.24,-0.00,11173754.47,8600573.47,nan,nan
2015-09-30 10:15:00,2.68,5.24,-0.00,11172746.47,8600069.47,nan,nan
2015-09-30 10:20:00,2.68,5.24,-0.00,11173754.47,8600573.47,nan,nan
2015-09-30 10:25:00,2.62,5.24,-0.00,11179712.47,8603552.47,nan,nan
2015-09-30 10:30:00,2.61,5.24,-0.00,11181026.47,8604209.47,nan,nan
2015-09-30 10:35:00,2.69,5.24,-0.00,11171756.47,8599574.47,nan,nan
2015-09-30 10:40:00,2.77,5.24,-0.00,11163476.47,8595434.47,nan,nan
2015-09-30 10:45:00,2.81,5.24,-0.00,11158184.47,8592788.47,nan,nan
2015-09-30 10:50:00,2.82,5.24,-0.00,11157194.47,8592293.47,nan,nan
2015-09-30 10:55:00,2.83,5.24,-0.00,11156528.47,8591960.47,nan,nan
2015-09-30 11:00:00,2.78,5.24,-0.00,11161820.47,8594606.47,nan,nan
2015-09-30 11:05:00,2.79,5.24,-0.00,11160830.47,8594111.47,nan,nan
2015-09-30 11:10:00,2.73,5.24,-0.00,11167454.47,8597423.47,nan,nan
2015-09-30 11:15:00,2.72,5.24,-0.00,11168444.47,8597918.47,nan,nan
2015-09-30 11:20:00,2.70,5.24,-0.00,11170766.47,8599079.47,nan,nan
2015-09-30 11:25:00,2.64,5.24,-0.00,11178380.47,8602886.47,nan,nan
2015-09-30 11:30:00,2.50,5.24,-0.00,11193608.47,8610500.47,nan,nan
2015-09-30 13:05:00,2.42,5.24,-0.00,11203544.47,8615468.47,nan,nan
2015-09-30 13:10:00,2.44,5.24,-0.00,11201222.47,8614307.47,nan,nan
2015-09-30 13:15:00,2.44,5.24,-0.00,11200898.47,8614145.47,nan,nan
2015-09-30 13:20:00,2.47,5.24,-0.00,11196920.47,8612156.47,nan,nan
2015-09-30 13:25:00,2.25,5.24,0.00,11222750.47,8625071.47,nan,nan
2015-09-30 13:30:00,2.26,5.24,0.00,11222084.47,8624738.47,nan,nan
2015-09-30 13:35:00,2.18,5.24,0.00,11231030.47,8629211.47,nan,nan
2015-09-30 13:40:00,2.31,5.24,0.00,11216126.47,8621759.47,nan,nan
2015-09-30 13:45:00,2.30,5.24,0.00,11217116.47,8622254.47,nan,nan
2015-09-30 13:50:00,2.24,5.24,0.00,11223416.47,8625404.47,nan,nan
2015-09-30 13:55:00,2.35,5.24,0.00,11211500.47,8619446.47,nan,nan
2015-09-30 14:00:00,2.38,5.24,0.00,11207198.47,8617295.47,nan,nan
2015-09-30 14:05:00,2.30,5.24,0.00,11216468.47,8621930.47,nan,nan
2015-09-30 14:10:00,2.22,5.24,0.00,11225738.47,8626565.47,nan,nan
2015-09-30 14:15:00,2.23,5.24,0.00,11225072.47,8626232.47,nan,nan
2015-09-30 14:20:00,2.41,5.24,0.00,11204534.47,8615963.47,nan,nan
2015-09-30 14:25:00,2.38,5.24,0.00,11208188.47,8617790.47,nan,nan
2015-09-30 14:30:00,2.52,5.24,-0.00,11191628.47,8609510.47,nan,nan
2015-09-30 14:35:00,2.46,5.24,-0.00,11198918.47,8613155.47,nan,nan
2015-09-30 14:40:00,2.35,5.24,0.00,11210834.47,8619113.47,nan,nan
2015-09-30 14:45:00,2.38,5.24,0.00,11207522.47,8617457.47,nan,nan
2015-09-30 14:50:00,2.44,5.24,-0.00,11201222.47,8614307.47,nan,nan
2015-09-30 14:55:00,2.40,5.24,0.00,11205866.47,8616629.47,nan,nan
2015-09-30 15:00:00,2.55,5.24,-0.00,11187992.47,8607692.47,nan,nan
2015-09-30 15:05:00,2.42,5.24,-0.00,11203220.47,8615306.47,nan,nan
2015-09-30 15:10:00,2.47,5.24,-0.00,11197262.47,8612327.47,nan,nan
2015-09-30 15:15:00,2.45,5.24,-0.00,11199844.67,11199844.67,nan,-4425.34
2015-10-08 09:20:00,2.45,5.24,0.00,11199844.67,11199844.67,nan,nan
2015-10-08 09:25:00,2.56,5.24,-0.00,11187199.96,8466832.96,nan,nan
2015-10-08 09:30:00,2.78,5.24,-0.00,11161369.96,8453917.96,nan,nan
2015-10-08 09:35:00,2.83,5.24,-0.00,11156401.96,8451433.96,nan,nan
2015-10-08 09:40:00,2.94,5.24,-0.01,11143819.96,8445142.96,nan,nan
2015-10-08 09:45:00,2.91,5.24,-0.00,11147131.96,8446798.96,nan,nan
2015-10-08 09:50:00,2.86,5.24,-0.00,11152747.96,8449606.96,nan,nan
2015-10-08 09:55:00,3.07,5.24,-0.01,11128573.96,8437519.96,nan,nan
2015-10-08 10:00:00,3.06,5.24,-0.01,11129905.96,8438185.96,nan,nan
2015-10-08 10:05:00,3.10,5.24,-0.01,11125603.96,8436034.96,nan,nan
2015-10-08 10:10:00,2.99,5.24,-0.01,11138185.96,8442325.96,nan,nan
2015-10-08 10:15:00,2.90,5.24,-0.00,11148121.96,8447293.96,nan,nan
2015-10-08 10:20:00,2.91,5.24,-0.00,11147131.96,8446798.96,nan,nan
2015-10-08 10:25:00,2.95,5.24,-0.01,11142487.96,8444476.96,nan,nan
2015-10-08 10:30:00,2.88,5.24,-0.00,11150101.96,8448283.96,nan,nan
2015-10-08 10:35:00,2.91,5.24,-0.00,11147455.96,8446960.96,nan,nan
2015-10-08 10:40:00,2.95,5.24,-0.01,11142487.96,8444476.96,nan,nan
2015-10-08 10:45:00,2.87,5.24,-0.00,11151757.96,8449111.96,nan,nan
2015-10-08 10:50:00,2.84,5.24,-0.00,11154403.96,8450434.96,nan,nan
2015-10-08 10:55:00,2.72,5.24,-0.00,11168317.96,8457391.96,nan,nan
2015-10-08 11:00:00,2.71,5.24,-0.00,11169649.96,8458057.96,nan,nan
2015-10-08 11:05:00,2.66,5.24,-0.00,11175265.96,8460865.96,nan,nan
2015-10-08 11:10:00,2.75,5.24,-0.00,11165671.96,8456068.96,nan,nan
2015-10-08 11:15:00,2.63,5.24,-0.00,11179567.96,8463016.96,nan,nan
2015-10-08 11:20:00,2.65,5.24,-0.00,11176921.96,8461693.96,nan,nan
2015-10-08 11:25:00,2.63,5.24,-0.00,11179567.96,8463016.96,nan,nan
2015-10-08 11:30:00,2.62,5.24,-0.00,11180233.96,8463349.96,nan,nan
2015-10-08 13:05:00,2.70,5.24,-0.00,11171305.96,8458885.96,nan,nan
2015-10-08 13:10:00,2.75,5.24,-0.00,11165329.96,8455897.96,nan,nan
2015-10-08 13:15:00,2.83,5.24,-0.00,11155735.96,8451100.96,nan,nan
2015-10-08 13:20:00,2.91,5.24,-0.00,11146789.96,8446627.96,nan,nan
2015-10-08 13:25:00,2.92,5.24,-0.00,11145475.96,8445970.96,nan,nan
2015-10-08 13:30:00,2.93,5.24,-0.00,11144809.96,8445637.96,nan,nan
2015-10-08 13:35:00,2.92,5.24,-0.00,11145475.96,8445970.96,nan,nan
2015-10-08 13:40:00,2.85,5.24,-0.00,11154079.96,8450272.96,nan,nan
2015-10-08 13:45:00,2.94,5.24,-0.01,11143819.96,8445142.96,nan,nan
2015-10-08 13:50:00,2.87,5.24,-0.00,11151433.96,8448949.96,nan,nan
2015-10-08 13:55:00,2.94,5.24,-0.01,11143819.96,8445142.96,nan,nan
2015-10-08 14:00:00,3.00,5.24,-0.01,11136853.96,8441659.96,nan,nan
2015-10-08 14:05:00,3.02,5.24,-0.01,11133883.96,8440174.96,nan,nan
2015-10-08 14:10:00,3.15,5.24,-0.01,11118979.96,8432722.96,nan,nan
2015-10-08 14:15:00,3.17,5.24,-0.01,11116999.96,8431732.96,nan,nan
2015-10-08 14:20:00,3.11,5.24,-0.01,11123947.96,8435206.96,nan,nan
2015-10-08 14:25:00,3.14,5.24,-0.01,11120635.96,8433550.96,nan,nan
2015-10-08 14:30:00,3.04,5.24,-0.01,11131885.96,8439175.96,nan,nan
2015-10-08 14:35:00,3.03,5.24,-0.01,11133541.96,8440003.96,nan,nan
2015-10-08 14:40:00,3.05,5.24,-0.01,11131237.96,8438851.96,nan,nan
2015-10-08 14:45:00,3.08,5.24,-0.01,11126935.96,8436700.96,nan,nan
2015-10-08 14:50:00,3.18,5.24,-0.01,11115667.96,8431066.96,nan,nan
2015-10-08 14:55:00,3.34,5.24,-0.01,11097793.96,8422129.96,nan,nan
2015-10-08 15:00:00,3.37,5.24,-0.01,11094139.96,8420302.96,nan,nan
2015-10-08 15:05:00,3.42,5.24,-0.01,11088847.96,8417656.96,nan,nan
2015-10-08 15:10:00,3.42,5.24,-0.01,11087857.96,8417161.96,nan,nan
2015-10-08 15:15:00,2.94,5.24,-0.01,11142898.57,11142898.57,nan,-56946.10
2015-10-09 09:20:00,2.95,5.24,-0.00,11142836.85,8463365.85,nan,nan
2015-10-09 09:25:00,2.95,5.24,-0.00,11142836.85,8458568.85,nan,nan
2015-10-09 09:30:00,2.95,5.24,-0.00,11142836.85,8461052.85,nan,nan
2015-10-09 09:35:00,2.95,5.24,-0.00,11142836.85,8454761.85,nan,nan
2015-10-09 09:40:00,2.95,5.24,-0.00,11142836.85,8454095.85,nan,nan
2015-10-09 09:45:00,2.95,5.24,-0.00,11142836.85,8451116.85,nan,nan
2015-10-09 09:50:00,2.95,5.24,-0.00,11142836.85,8448794.85,nan,nan
2015-10-09 09:55:00,2.95,5.24,-0.00,11142836.85,8454095.85,nan,nan
2015-10-09 10:00:00,2.95,5.24,-0.00,11142836.85,8449793.85,nan,nan
2015-10-09 10:05:00,2.95,5.24,-0.00,11142836.85,8440685.85,nan,nan
2015-10-09 10:10:00,2.95,5.24,-0.00,11142836.85,8441351.85,nan,nan
2015-10-09 10:15:00,2.95,5.24,-0.00,11142836.85,8441018.85,nan,nan
2015-10-09 10:20:00,2.95,5.24,-0.00,11142836.85,8446814.85,nan,nan
2015-10-09 10:25:00,2.95,5.24,-0.00,11142836.85,8441018.85,nan,nan
2015-10-09 10:30:00,2.95,5.24,-0.00,11142836.85,8438867.85,nan,nan
2015-10-09 10:35:00,2.95,5.24,-0.00,11142836.85,8441018.85,nan,nan
2015-10-09 10:40:00,2.95,5.24,-0.00,11142836.85,8441180.85,nan,nan
2015-10-09 10:45:00,2.95,5.24,-0.00,11142836.85,8444987.85,nan,nan
2015-10-09 10:50:00,2.95,5.24,-0.00,11142836.85,8447309.85,nan,nan
2015-10-09 10:55:00,2.95,5.24,-0.00,11142836.85,8444159.85,nan,nan
2015-10-09 11:00:00,2.95,5.24,-0.00,11142836.85,8450621.85,nan,nan
2015-10-09 11:05:00,2.95,5.24,-0.00,11142836.85,8445158.85,nan,nan
2015-10-09 11:10:00,2.95,5.24,-0.00,11142836.85,8444987.85,nan,nan
2015-10-09 11:15:00,2.95,5.24,-0.00,11142836.85,8436707.85,nan,nan
2015-10-09 11:20:00,2.95,5.24,-0.00,11142836.85,8435888.85,nan,nan
2015-10-09 11:25:00,2.95,5.24,-0.00,11142836.85,8437373.85,nan,nan
2015-10-09 11:30:00,2.95,5.24,-0.00,11142836.85,8431910.85,nan,nan
2015-10-09 13:05:00,2.95,5.24,-0.00,11142836.85,8432405.85,nan,nan
2015-10-09 13:10:00,2.95,5.24,-0.00,11142836.85,8436212.85,nan,nan
2015-10-09 13:15:00,2.95,5.24,-0.00,11142836.85,8432900.85,nan,nan
2015-10-09 13:20:00,2.95,5.24,-0.00,11142836.85,8429264.85,nan,nan
